ISSN,ISSN_L,TITLE,TITLE_SOURCE,year_flipped,title,issn_type,period,year_active_since_str,year_active_since
1415-4366,1415-4366,Revista Brasileira de Engenharia Agrícola e Ambiental - Agriambi,DOAJ,2000,Revista Brasileira de Engenharia Agrícola e Ambiental - Agriambi,issn_print,Nachgewiesen 7.2003 - 9.2005,2003 -,2003
1415-4714,1415-4714,Revista Latinoamericana de Psicopatologia Fundamental,DOAJ,2007,Revista Latinoamericana de Psicopatologia Fundamental,issn_print,Nachgewiesen 11.2008 -,2008 -,2008
1415-5273,1415-5273,Revista de Nutrição,DOAJ,1997,Revista de Nutrição,issn_print,1.1988 - 27.2014,1988 -,1988
1981-9021,1415-7543,Geo UERJ,DOAJ,2007,Geo UERJ,issn_e,Nachgewiesen 9.2007 -,2007 -,2007
1415-7543,1415-7543,Geo UERJ,DOAJ,2007,Geo UERJ,issn_print,Nachgewiesen 9.2007 -,2007 -,2007
1415-7543,1415-7543,Geo UERJ,DOAJ,2007,Geo UERJ,issn_print,1.1997 -,1997 -,1997
1980-6574,1415-9805,Motriz: Revista de Educacao Fisica,DOAJ,2010,Motriz: Revista de Educacao Fisica,issn_e,1.1995 -,1995 -,1995
1420-3049,1420-3049,Molecules,DOAJ,1997,Molecules,issn_print,1.1996 - 3.1999; damit Ersch. eingest.,1996 -,1996
1420-3049,1420-3049,Molecules,DOAJ,1997,Molecules,issn_print,2/3.1997/1998 - 11.2006,1998 -,1998
1420-3049,1420-3049,Molecules,DOAJ,1997,Molecules,issn_print,1.1996 -,1996 -,1996
1423-0143,1420-4096,Kidney & Blood Pressure Research,DOAJ,2013,Kidney & Blood Pressure Research,issn_e,19.1996 - 35.2012,1996 -,1996
1423-0143,1420-4096,Kidney & Blood Pressure Research,DOAJ,2013,Kidney & Blood Pressure Research,issn_e,19.1996 -,1996 -,1996
1420-4096,1420-4096,Kidney & Blood Pressure Research,DOAJ,2013,Kidney & Blood Pressure Research,issn_print,19.1996 - 35.2012,1996 -,1996
1420-4096,1420-4096,Kidney & Blood Pressure Research,DOAJ,2013,Kidney & Blood Pressure Research,issn_print,19.1996 -,1996 -,1996
1424-8638,1424-862X,Neurosignals,DOAJ,2013,Neurosignals,issn_e,11.2002 - 20.2012,2002 -,2002
1424-8638,1424-862X,Neurosignals,DOAJ,2013,Neurosignals,issn_e,11.2002 - 26.2018; damit Ersch. eingest.,2002 -,2002
1424-862X,1424-862X,Neurosignals,DOAJ,2013,Neurosignals,issn_print,11.2002 - 20.2012,2002 -,2002
1424-862X,1424-862X,Neurosignals,DOAJ,2013,Neurosignals,issn_print,11.2002 - 26.2018; damit Ersch. eingest.,2002 -,2002
1689-1392,1425-8153,Cellular & Molecular Biology Letters,DOAJ,2013,Cellular & Molecular Biology Letters,issn_e,"1.1996 -Vol. 20, No. 5 (December 2015)",1996 -,1996
1689-1392,1425-8153,Cellular & Molecular Biology Letters,DOAJ,2013,Cellular & Molecular Biology Letters,issn_e,1.1996 -,1996 -,1996
1425-8153,1425-8153,Cellular & Molecular Biology Letters,DOAJ,2013,Cellular & Molecular Biology Letters,issn_print,"1.1996 -Vol. 20, No. 5 (December 2015)",1996 -,1996
1425-8153,1425-8153,Cellular & Molecular Biology Letters,DOAJ,2013,Cellular & Molecular Biology Letters,issn_print,1.1996 -,1996 -,1996
1426-3912,1426-3912,Central European Journal of Immunology,DOAJ,2002,Central European Journal of Immunology,issn_print,21.1996 -,1996 -,1996
1426-3912,1426-3912,Central European Journal of Immunology,DOAJ,2002,Central European Journal of Immunology,issn_print,Nachgewiesen 27.2002 -,2002 -,2002
1644-4124,1426-3912,Central European Journal of Immunology,DOAJ,2002,Central European Journal of Immunology,issn_e,21.1996 -,1996 -,1996
1644-4124,1426-3912,Central European Journal of Immunology,DOAJ,2002,Central European Journal of Immunology,issn_e,Nachgewiesen 27.2002 -,2002 -,2002
1434-6044,1434-6044,European Physical Journal C: Particles and Fields,DOAJ,2014,European Physical Journal C: Particles and Fields,issn_print,1.1998 - 73.2013,1998 -,1998
1434-6044,1434-6044,European Physical Journal C: Particles and Fields,DOAJ,2014,European Physical Journal C: Particles and Fields,issn_print,1.1998 -,1998 -,1998
1434-6052,1434-6044,European Physical Journal C: Particles and Fields,DOAJ,2014,European Physical Journal C: Particles and Fields,issn_e,1.1998 - 73.2013,1998 -,1998
1434-6052,1434-6044,European Physical Journal C: Particles and Fields,DOAJ,2014,European Physical Journal C: Particles and Fields,issn_e,1.1998 -,1998 -,1998
1435-1935,1435-1935,Zoosystematics and Evolution,DOAJ,2014,Zoosystematics and Evolution,issn_print,84.2008 -,2008 -,2008
1435-1935,1435-1935,Zoosystematics and Evolution,DOAJ,2014,Zoosystematics and Evolution,issn_print,74.1998 - 83.2007,1998 -,1998
1435-1935,1435-1935,Zoosystematics and Evolution,DOAJ,2014,Zoosystematics and Evolution,issn_print,1.1898/1900 - 83.2007,1900 -,1900
1860-0743,1435-1935,Zoosystematics and Evolution,DOAJ,2014,Zoosystematics and Evolution,issn_e,84.2008 -,2008 -,2008
1860-0743,1435-1935,Zoosystematics and Evolution,DOAJ,2014,Zoosystematics and Evolution,issn_e,84.2008 -,2008 -,2008
1435-1951,1435-1951,Deutsche Entomologische Zeitschrift,DOAJ,2014,Deutsche Entomologische Zeitschrift,issn_print,1.1857 - 31.1887; 1888 - 1943(1943/44); N.F. 1.1944/54(1954); 2.1955 -,1955 -,1955
1435-1951,1435-1951,Deutsche Entomologische Zeitschrift,DOAJ,2014,Deutsche Entomologische Zeitschrift,issn_print,19.1875 - 31.1887; 1888 - 1943(1943/44); N.F. 1.1944/54(1954); 2.1955-,1888 -,1888
1860-1324,1435-1951,Deutsche Entomologische Zeitschrift,DOAJ,2014,Deutsche Entomologische Zeitschrift,issn_e,1.1857 - 31.1887; 1888 - 1943(1943/44); N.F. 1.1944/54(1954); 2.1955 -,1955 -,1955
1860-1324,1435-1951,Deutsche Entomologische Zeitschrift,DOAJ,2014,Deutsche Entomologische Zeitschrift,issn_e,19.1875 - 31.1887; 1888 - 1943(1943/44); N.F. 1.1944/54(1954); 2.1955-,1888 -,1888
1837-8692,1446-8123,Cultural Studies Review,DOAJ,2010,Cultural Studies Review,issn_e,8.2002 -,2002 -,2002
1450-5339,1450-5339,Journal of Mining and Metallurgy. Section B: Metallurgy,DOAJ,2002,Journal of Mining and Metallurgy. Section B: Metallurgy,issn_print,33.1997 -,1997 -,1997
1450-5339,1450-5339,Journal of Mining and Metallurgy. Section B: Metallurgy,DOAJ,2002,Journal of Mining and Metallurgy. Section B: Metallurgy,issn_print,Nachgewiesen 38.2002 -,2002 -,2002
1450-5584,1450-5584,Theoretical and Applied Mechanics,DOAJ,2008,Theoretical and Applied Mechanics,issn_print,Nachgewiesen 27.2002 -,2002 -,2002
1450-5584,1450-5584,Theoretical and Applied Mechanics,DOAJ,2008,Theoretical and Applied Mechanics,issn_print,1.1975 -,1975 -,1975
1450-6637,1450-6637,Temida,DOAJ,2002,Temida,issn_print,1.1998 -,1998 -,1998
1450-6637,1450-6637,Temida,DOAJ,2002,Temida,issn_print,Nachgewiesen 5.2002 -,2002 -,2002
1450-698X,1450-698X,Serbian Astronomical Journal,DOAJ,1992,Serbian Astronomical Journal,issn_print,157.1998 -,1998 -,1998
1450-698X,1450-698X,Serbian Astronomical Journal,DOAJ,1992,Serbian Astronomical Journal,issn_print,157.1998 -,1998 -,1998
1451-9372,1451-9372,Chemical Industry and Chemical Engineering Quarterly,DOAJ,2001,Chemical Industry and Chemical Engineering Quarterly,issn_print,11.2005 -,2005 -,2005
1451-9372,1451-9372,Chemical Industry and Chemical Engineering Quarterly,DOAJ,2001,Chemical Industry and Chemical Engineering Quarterly,issn_print,Nachgewiesen 2008 -,2008 -,2008
2069-8291,1453-9047,"Hermeneia: Journal of Hermeneutics, Art Theory and Art Criticism",DOAJ,2003,"Hermeneia: Journal of Hermeneutics, Art Theory and Art Criticism",issn_e,Nachgewiesen 2.2001 -,2001 -,2001
1453-9047,1453-9047,"Hermeneia: Journal of Hermeneutics, Art Theory and Art Criticism",DOAJ,2003,"Hermeneia: Journal of Hermeneutics, Art Theory and Art Criticism",issn_print,Nachgewiesen 2.2001 -,2001 -,2001
1458-6126,1455-0725,Nordic Studies on Alcohol and Drugs,DOAJ,2011,Nordic Studies on Alcohol and Drugs,issn_e,14.1997 - 26.2009,1997 -,1997
1458-6126,1455-0725,Nordic Studies on Alcohol and Drugs,DOAJ,2011,Nordic Studies on Alcohol and Drugs,issn_e,14.1997 - 26.2009,1997 -,1997
1795-1895,1459-6067,Agricultural and Food Science,DOAJ,2002,Agricultural and Food Science,issn_e,"13.2004 - 18.2009,3/4",2004 -,2004
1795-1895,1459-6067,Agricultural and Food Science,DOAJ,2002,Agricultural and Food Science,issn_e,13.2004 -,2004 -,2004
1795-1895,1459-6067,Agricultural and Food Science,DOAJ,2002,Agricultural and Food Science,issn_e,5.1996 - 12.2003,1996 -,1996
1459-6067,1459-6067,Agricultural and Food Science,DOAJ,2002,Agricultural and Food Science,issn_print,"13.2004 - 18.2009,3/4",2004 -,2004
1459-6067,1459-6067,Agricultural and Food Science,DOAJ,2002,Agricultural and Food Science,issn_print,13.2004 -,2004 -,2004
1461-1457,1461-1457,International Journal of Neuropsychopharmacology,DOAJ,2015,International Journal of Neuropsychopharmacology,issn_print,1.1998 - 17.2014,1998 -,1998
1461-1457,1461-1457,International Journal of Neuropsychopharmacology,DOAJ,2015,International Journal of Neuropsychopharmacology,issn_print,1.1998 -,1998 -,1998
1469-5111,1461-1457,International Journal of Neuropsychopharmacology,DOAJ,2015,International Journal of Neuropsychopharmacology,issn_e,1.1998 - 17.2014,1998 -,1998
1469-5111,1461-1457,International Journal of Neuropsychopharmacology,DOAJ,2015,International Journal of Neuropsychopharmacology,issn_e,1.1998 -,1998 -,1998
1461-3484,1461-3484,"Journal of Low Frequency Noise, Vibration and Active Control",DOAJ,2017,"Journal of Low Frequency Noise, Vibration and Active Control",issn_print,1.1982 -,1982 -,1982
2048-4046,1461-3484,"Journal of Low Frequency Noise, Vibration and Active Control",DOAJ,2017,"Journal of Low Frequency Noise, Vibration and Active Control",issn_e,1.1982 -,1982 -,1982
1463-1741,1463-1741,Noise and Health,DOAJ,2007,Noise and Health,issn_print,1.1998 -,1998 -,1998
1998-4030,1463-1741,Noise and Health,DOAJ,2007,Noise and Health,issn_e,1.1998 -,1998 -,1998
1465-5411,1465-5411,Breast Cancer Research,DOAJ,2000,Breast Cancer Research,issn_print,1.1999 - 7.2005,1999 -,1999
1465-5411,1465-5411,Breast Cancer Research,DOAJ,2000,Breast Cancer Research,issn_print,1.1999 -,1999 -,1999
1465-542X,1465-5411,Breast Cancer Research,DOAJ,2000,Breast Cancer Research,issn_e,1.1999 - 7.2005,1999 -,1999
1465-542X,1465-5411,Breast Cancer Research,DOAJ,2000,Breast Cancer Research,issn_e,1.1999 -,1999 -,1999
1466-4615,1466-4615,Film-Philosophy,DOAJ,2006,Film-Philosophy,issn_print,1.1997 -,1997 -,1997
1467-7652,1467-7644,Plant Biotechnology Journal,DOAJ,2016,Plant Biotechnology Journal,issn_e,1.2003 - 10.2012,2003 -,2003
1467-7652,1467-7644,Plant Biotechnology Journal,DOAJ,2016,Plant Biotechnology Journal,issn_e,1.2003 -,2003 -,2003
1468-8123,1468-8115,Geofluids,DOAJ,2017,Geofluids,issn_e,1.2001 -,2001 -,2001
1468-8115,1468-8115,Geofluids,DOAJ,2017,Geofluids,issn_print,1.2001 -,2001 -,2001
1468-8115,1468-8115,Geofluids,DOAJ,2017,Geofluids,issn_print,1.2001 - 9.2009,2001 -,2001
1752-8976,1470-3203,Journal of the Renin-Angiotensin-Aldosterone System,DOAJ,2014,Journal of the Renin-Angiotensin-Aldosterone System,issn_e,1.2000 - 14.2013,2000 -,2000
1752-8976,1470-3203,Journal of the Renin-Angiotensin-Aldosterone System,DOAJ,2014,Journal of the Renin-Angiotensin-Aldosterone System,issn_e,1.2000 -,2000 -,2000
1470-3203,1470-3203,Journal of the Renin-Angiotensin-Aldosterone System,DOAJ,2014,Journal of the Renin-Angiotensin-Aldosterone System,issn_print,1.2000 - 14.2013,2000 -,2000
1470-3203,1470-3203,Journal of the Renin-Angiotensin-Aldosterone System,DOAJ,2014,Journal of the Renin-Angiotensin-Aldosterone System,issn_print,1.2000 -,2000 -,2000
1470-7330,1470-7330,Cancer Imaging,DOAJ,2014,Cancer Imaging,issn_e,1.2000 -,2000 -,2000
2300-0929,1470-9589,Autex Research Journal,DOAJ,2012,Autex Research Journal,issn_e,1999 -,1999 -,1999
1472-6750,1472-6750,BMC Biotechnology,DOAJ,2000,BMC Biotechnology,issn_e,1.2001 -,2001 -,2001
1474-9718,1474-9718,Aging Cell,DOAJ,2014,Aging Cell,issn_print,1.2002 - 12.2013,2002 -,2002
1474-9718,1474-9718,Aging Cell,DOAJ,2014,Aging Cell,issn_print,1.2002 -,2002 -,2002
1474-9726,1474-9718,Aging Cell,DOAJ,2014,Aging Cell,issn_e,1.2002 - 12.2013,2002 -,2002
1474-9726,1474-9718,Aging Cell,DOAJ,2014,Aging Cell,issn_e,1.2002 -,2002 -,2002
1475-6366,1475-6366,Journal of Enzyme Inhibition and Medicinal Chemistry,DOAJ,2017,Journal of Enzyme Inhibition and Medicinal Chemistry,issn_print,17.2002 -,2002 -,2002
1475-6374,1475-6366,Journal of Enzyme Inhibition and Medicinal Chemistry,DOAJ,2017,Journal of Enzyme Inhibition and Medicinal Chemistry,issn_e,17.2002 -,2002 -,2002
1482-1826,1482-1826,Journal of Pharmacy & Pharmaceutical Sciences,DOAJ,2008,Journal of Pharmacy & Pharmaceutical Sciences,issn_e,1.1998 -,1998 -,1998
1492-3831,1492-3831,International Review of Research in Open and Distance Learning,DOAJ,2001,International Review of Research in Open and Distance Learning,issn_print,1.2000 -,2000 -,2000
1506-9680,1506-9680,Nuclear Medicine Review,DOAJ,1999,Nuclear Medicine Review,issn_print,Nachgewiesen 4.2001 -,2001 -,2001
1506-9680,1506-9680,Nuclear Medicine Review,DOAJ,1999,Nuclear Medicine Review,issn_print,1.1998 -,1998 -,1998
1644-4345,1506-9680,Nuclear Medicine Review,DOAJ,1999,Nuclear Medicine Review,issn_e,Nachgewiesen 4.2001 -,2001 -,2001
1644-4345,1506-9680,Nuclear Medicine Review,DOAJ,1999,Nuclear Medicine Review,issn_e,1.1998 -,1998 -,1998
1508-2008,1508-2008,Comparative Economic Research,DOAJ,2009,Comparative Economic Research,issn_print,Nachgewiesen 12.2009 -,2009 -,2009
1508-2008,1508-2008,Comparative Economic Research,DOAJ,2009,Comparative Economic Research,issn_print,1.1998 -,1998 -,1998
1641-4640,1509-572X,Folia Neuropathologica,DOAJ,2005,Folia Neuropathologica,issn_print,Nachgewiesen 38.2000 -,2000 -,2000
1641-4640,1509-572X,Folia Neuropathologica,DOAJ,2005,Folia Neuropathologica,issn_print,32.1996 -,1996 -,1996
1509-572X,1509-572X,Folia Neuropathologica,DOAJ,2005,Folia Neuropathologica,issn_e,Nachgewiesen 38.2000 -,2000 -,2000
1509-572X,1509-572X,Folia Neuropathologica,DOAJ,2005,Folia Neuropathologica,issn_e,32.1996 -,1996 -,1996
1514-3899,1514-3899,Avances del Cesor,DOAJ,2012,Avances del Cesor,issn_print,1.1998 -,1998 -,1998
1853-4392,1515-6206,Estudios Socioterritoriales: Revista de Geografía,DOAJ,2007,Estudios Socioterritoriales: Revista de Geografía,issn_e,Nr. 1.2000 -,2000 -,2000
1806-9290,1516-3598,Revista Brasileira de Zootecnia,DOAJ,1999,Revista Brasileira de Zootecnia,issn_e,Nachgewiesen 29.2000 -,2000 -,2000
1516-3598,1516-3598,Revista Brasileira de Zootecnia,DOAJ,1999,Revista Brasileira de Zootecnia,issn_print,Nachgewiesen 29.2000 -,2000 -,2000
1516-3598,1516-3598,Revista Brasileira de Zootecnia,DOAJ,1999,Revista Brasileira de Zootecnia,issn_print,26.1997 - 38.2009,1997 -,1997
1516-9332,1516-9332,Revista Brasileira de Ciências Farmacêuticas,DOAJ,2004,Revista Brasileira de Ciências Farmacêuticas,issn_print,35.1999 - 44.2008,1999 -,1999
1516-9332,1516-9332,Revista Brasileira de Ciências Farmacêuticas,DOAJ,2004,Revista Brasileira de Ciências Farmacêuticas,issn_print,Nachgewiesen 38.2002 - 44.2008,2002 -,2002
1517-106X,1517-106X,Alea: Estudos Neolatinos,DOAJ,2003,Alea: Estudos Neolatinos,issn_print,Nachgewiesen 5.2003 -,2003 -,2003
1517-106X,1517-106X,Alea: Estudos Neolatinos,DOAJ,2003,Alea: Estudos Neolatinos,issn_print,1.1999 -,1999 -,1999
1517-1949,1517-1949,EccoS  Revista Científica,DOAJ,2008,EccoS  Revista Científica,issn_print,Nachgewiesen 3.2001 -,2001 -,2001
1517-1949,1517-1949,EccoS  Revista Científica,DOAJ,2008,EccoS  Revista Científica,issn_print,Nachgewiesen 7.2005 -,2005 -,2005
1678-8079,1517-7491,Pesquisa Odontológica Brasileira,DOAJ,2000,Pesquisa Odontológica Brasileira,issn_e,Nachgewiesen 11.1997 - 17.2003,1997 -,1997
2175-3709,1518-2002,Geografares,DOAJ,2009,Geografares,issn_e,Nr. 1.2000 -,2000 -,2000
1519-0994,1519-0994,Interfaces Brasil/Canadá,DOAJ,2007,Interfaces Brasil/Canadá,issn_print,1.2001 -,2001 -,2001
1984-5677,1519-0994,Interfaces Brasil/Canadá,DOAJ,2007,Interfaces Brasil/Canadá,issn_e,1.2001 -,2001 -,2001
1519-6240,1519-6240,Linguagem: Estudos e Pesquisas,DOAJ,1997,Linguagem: Estudos e Pesquisas,issn_print,1.2004 -,2004 -,2004
2316-8838,1519-7778,Soletras Revista,DOAJ,2012,Soletras Revista,issn_e,1.2001 -,2001 -,2001
1530-261X,1530-261X,Atmospheric Science Letters,DOAJ,2016,Atmospheric Science Letters,issn_e,1.2000 -,2000 -,2000
1530-8669,1530-8669,Wireless Communications and Mobile Computing,DOAJ,2017,Wireless Communications and Mobile Computing,issn_print,1.2001 -,2001 -,2001
1530-8669,1530-8669,Wireless Communications and Mobile Computing,DOAJ,2017,Wireless Communications and Mobile Computing,issn_print,1.2001 - 10.2010,2001 -,2001
1530-8677,1530-8669,Wireless Communications and Mobile Computing,DOAJ,2017,Wireless Communications and Mobile Computing,issn_e,1.2001 -,2001 -,2001
1532-6268,1531-6912,Comparative and Functional Genomics,DOAJ,2001,Comparative and Functional Genomics,issn_e,17=[1.]2000; 2.2001 - 6.2005; 2007 - 2012,2007 -,2007
1532-6268,1531-6912,Comparative and Functional Genomics,DOAJ,2001,Comparative and Functional Genomics,issn_e,1.2000 - 6.2005; 2007 - 2012,2007 -,2007
1531-6912,1531-6912,Comparative and Functional Genomics,DOAJ,2001,Comparative and Functional Genomics,issn_print,17=[1.]2000; 2.2001 - 6.2005; 2007 - 2012,2007 -,2007
1531-6912,1531-6912,Comparative and Functional Genomics,DOAJ,2001,Comparative and Functional Genomics,issn_print,1.2000 - 6.2005; 2007 - 2012,2007 -,2007
1536-5050,1536-5050,Journal of the Medical Library Association,DOAJ,2002,Journal of the Medical Library Association,issn_print,90.2002 -,2002 -,2002
1536-5050,1536-5050,Journal of the Medical Library Association,DOAJ,2002,Journal of the Medical Library Association,issn_print,1.1911 -,1911 -,1911
1537-744X,1537-744X,The Scientific World Journal,DOAJ,2001,The Scientific World Journal,issn_e,1.2000 -,2000 -,2000
1538-7887,1538-7887,Journal of Statistical Theory and Applications (JSTA),DOAJ,2013,Journal of Statistical Theory and Applications (JSTA),issn_print,1.2002 -,2002 -,2002
1538-7887,1538-7887,Journal of Statistical Theory and Applications (JSTA),DOAJ,2013,Journal of Statistical Theory and Applications (JSTA),issn_print,1.2002 -,2002 -,2002
1559-0275,1542-6416,Clinical Proteomics,DOAJ,2011,Clinical Proteomics,issn_e,1.2004 - 6.2010,2004 -,2004
1559-0275,1542-6416,Clinical Proteomics,DOAJ,2011,Clinical Proteomics,issn_e,1.2004 -,2004 -,2004
1546-0096,1546-0096,Pediatric Rheumatology Online Journal,DOAJ,2007,Pediatric Rheumatology Online Journal,issn_e,1.2003 -,2003 -,2003
1547-6901,1547-691X,Journal of Immunotoxicology,DOAJ,2017,Journal of Immunotoxicology,issn_e,1.2004 - 13.2016,2004 -,2004
1547-6901,1547-691X,Journal of Immunotoxicology,DOAJ,2017,Journal of Immunotoxicology,issn_e,1.2004 -,2004 -,2004
1547-691X,1547-691X,Journal of Immunotoxicology,DOAJ,2017,Journal of Immunotoxicology,issn_print,1.2004 - 13.2016,2004 -,2004
1547-691X,1547-691X,Journal of Immunotoxicology,DOAJ,2017,Journal of Immunotoxicology,issn_print,1.2004 -,2004 -,2004
1549-2230,1549-2230,Revista Teknokultura,DOAJ,2011,Revista Teknokultura,issn_e,Nachgewiesen 2007 -,2007 -,2007
1550-1477,1550-1329,International Journal of Distributed Sensor Networks,DOAJ,2011,International Journal of Distributed Sensor Networks,issn_e,1.2005 -,2005 -,2005
1550-1329,1550-1329,International Journal of Distributed Sensor Networks,DOAJ,2011,International Journal of Distributed Sensor Networks,issn_print,"1.2005 - 5.2009,4/6",2005 -,2005
1550-1329,1550-1329,International Journal of Distributed Sensor Networks,DOAJ,2011,International Journal of Distributed Sensor Networks,issn_print,1.2005 -,2005 -,2005
1555-4309,1555-4309,Contrast Media & Molecular Imaging,DOAJ,2017,Contrast Media & Molecular Imaging,issn_print,1.2006 -,2006 -,2006
1555-4309,1555-4309,Contrast Media & Molecular Imaging,DOAJ,2017,Contrast Media & Molecular Imaging,issn_print,1.2006 - 5.2010,2006 -,2006
1555-4317,1555-4309,Contrast Media & Molecular Imaging,DOAJ,2017,Contrast Media & Molecular Imaging,issn_e,1.2006 -,2006 -,2006
1555-4317,1555-4309,Contrast Media & Molecular Imaging,DOAJ,2017,Contrast Media & Molecular Imaging,issn_e,1.2006 - 5.2010,2006 -,2006
1865-3499,1555-8932,Genes & Nutrition,DOAJ,2016,Genes & Nutrition,issn_e,1.2006 -,2006 -,2006
1556-5009,1556-4908,Journal of Muslim Mental Health,DOAJ,2011,Journal of Muslim Mental Health,issn_e,1.2006 -,2006 -,2006
1556-4908,1556-4908,Journal of Muslim Mental Health,DOAJ,2011,Journal of Muslim Mental Health,issn_print,1.2006 -,2006 -,2006
1556-4908,1556-4908,Journal of Muslim Mental Health,DOAJ,2011,Journal of Muslim Mental Health,issn_print,1.2006 -,2006 -,2006
1557-9883,1557-9883,American Journal of Men's Health,DOAJ,2016,American Journal of Men's Health,issn_print,1.2007 -,2007 -,2007
1557-9883,1557-9883,American Journal of Men's Health,DOAJ,2016,American Journal of Men's Health,issn_print,1.2007 -,2007 -,2007
1557-9891,1557-9883,American Journal of Men's Health,DOAJ,2016,American Journal of Men's Health,issn_e,1.2007 -,2007 -,2007
1557-9891,1557-9883,American Journal of Men's Health,DOAJ,2016,American Journal of Men's Health,issn_e,1.2007 -,2007 -,2007
1559-9620,1559-9612,International Journal of Optomechatronics,DOAJ,2017,International Journal of Optomechatronics,issn_e,"1.2007 -volume 10, numbers 3/4 (2016)",2007 -,2007
